00005n000000000000000000000000-d2674034-45f6-415b-9b74-f1d261f6eef8	neutral	Enough people trusted him to make him the R nominee.....
00003n000000000000000000000000-78b115ca-2288-4cdb-99a2-90c76f293741	neutral	People forget, there are hell of alot more Dem. than Rep. and he is going to need those votes to beat Hillary!!
00002g000000000000000000000000-edb4fe86-258f-440c-9b55-43dc228bc9b2	negative	speak for yourself! Enough Americans can't stand one more minute of that lying, cheating, money hungry, murderess named Hillary that Donald Trump will win by a landslide!
00007g000000000000000000000000-6aeae637-8d4f-4b5a-a4ba-a43fa5680e5d	negative	Johno, there are also enough Americans who can't stand one more minute of that clueless, self-important, no-actual-positions-on-anything-except-what-he-thinks-people-want-to-hear-and/or-whatever-lunatic-idea-occurs-to-him-at-the-moment, buffoonish, blowhard, bad reality TV celebrity Trump that him winning a presidential election is a longshot at best. A landslide? Keep dreaming.
00005g000000000000000000000000-4aa9d225-de6d-49dc-ab36-6cf7835f752f	neutral	My statement is correct: Donald Trump is a member of the 1%
00002g000000000000000000000000-3e9d58fa-7931-4152-8e8f-e2a7c15fe118	neutral	Since Trump is a member of the 1% elites, you probably want to go with Sanders.
1462379301888-97e0261f-5283-4a8d-a750-f093527eca2f	negative	End the corruption. No more Superpacs. Take the control away from the elites and the corporations. Give the control back to the people. Represent. Us Sanders or Trump 2016!!
00003g000000000000000000000000-b61f133c-3d46-44ae-bee9-fdd6c7105488	negative	I agree with Orange&Blue. Roger, your statement is stupid. Just exactly how far would Trump have gotten in this race if he worked at a meat-packing plant in the outskirts of Chicago? Seriously? Nothing against Bernie, if you're into leaving debt for your grandkids (come on! SOMEONE has to pay for the freebies).
00006n000000000000000000000000-79e352fa-0bd0-4fbd-a0f1-4b96e3d6b01d	neutral	I'm a member of the 15%
00003g000000000000000000000000-94613c3a-c4df-4a9b-9615-739ae7f6792f	neutral	What is a gold bug...? how much gold does one have to have to be one..? Thanks..
00007b000000000000000000000000-69c05294-c0b8-4b79-9cdf-b5ffa7845921	neutral	During the 30's they paid people the current of $20 before the revalue to $35 to increase the money supply. They will have to do that again, so even if it goes up after confiscation, the people that owned it will still be better much better off than those that didn't.
00002g000000000000000000000000-c4c1e80e-6a44-4e8d-b569-d7f7efb86c21	positive	That is why Silver is better :-)
00009b000000000000000000000000-612a7512-7734-44ca-80de-2636a5a65eba	neutral	Since 1971, gold has gone up about the same amount as the Dow. Try selling the Dow tax free.
00008g000000000000000000000000-ac487c96-7735-4965-b743-9f1a6aea2e05	negative	Gold bugs just don't get it! We will never return to the gold standard, duh!! Gold is just a scam to play on the paranoia of not too smart people. People that perpetuate the scam should be ashamed of themselves!
1460650054006-48aecf40-be87-41c9-91f7-980bb659c417	neutral	Gold bugs think they'll safe when the economy collapses. Sorry, the state will just enact laws preventing private gold ownership like they did back in the 1930's during great depression. Without your gold, you'll be standing in bread lines with the rest of us.
00006g000000000000000000000000-10da5922-585d-41fa-a7e6-16d094c61131	neutral	Chris .. okay.. thanks .. so I think the dollar will devalue to gold with all these debts Federal states personal etc unfunded liabilities ... guess I'm not a gold bug then ..plus the dollar isn't backed by gold .... since 1971 .... thanks... I don't want to replace the dollar with gold it would be disastrous..
00005g000000000000000000000000-07951482-d23e-45f2-a271-8fdafe088aa8	neutral	Why does the economy have to collapse for investors to make money on gold? It's actually the complete , gold will have a steady rise in a growing economy with 2% inflation, like right now. Gold has been the best performer of the year and there is no collapse!
00004g000000000000000000000000-82917081-21bc-4daf-be4f-36548ba28ec9	neutral	"Wikipedia Gold Bug definition: ""A person who opposes or criticizes the use of fiat currency and supports a return to the use of the gold standard, or some other currency system based on the value of gold and other hard assets."""
00005b000000000000000000000000-7693f174-6b78-449a-8e7c-ad921388d5cf	negative	You are a gd idiot. Every jurisdiction has laws against molesting children, dufus. You're also a dirty little bigot which is clear from the way you make your 'points'.
00002g000000000000000000000000-f0f1a64d-ac03-4c48-9358-2d4182b260b3	neutral	Transgendered women do not look or dress like men. That is the point. SHould they use the men's room? Will men be comfortable with seeing women in the bathroom? Will these women be attacked or worse?
00007b000000000000000000000000-6131cb77-266d-49ff-9ee3-562f0aa95025	neutral	"Ron, most men who think they're women.. just look like men with makeup. But that's really not the point. The point is there is no legal definition for what a man or a woman should look like. The whole view now is that you are whatever you feel like at any given moment.. which effectively means somebody legally ""is"" whatever they say they are. Which means.. some dude can legally walk into a dressing room or school shower oogle your daughter and be absolutely legal in doing so."
00003b000000000000000000000000-2165b707-3cfd-408f-9846-688c8c62939c	negative	a decade ago...... do you think transgendered people using the bathroom is a new thing? really? In reality, you've spent your entire life sharing bathrooms with trans-gendered people without your knowledge.... and how many times were you molested, dumbfk?
00004g000000000000000000000000-a8cbfebd-f0e9-47f1-a566-816e8c9ff1d3	neutral	John, I agree with you except for the part about you being able to walk into a women's restroom and just claim you identify as female. That's never been how it works.
00002b000000000000000000000000-76dac71a-becd-4432-b41a-7525431a42af	positive	It doesn't matter where you practice as long as your focus is internal. There's no need to watch anyone around you if you are watching inside yourself
00003b000000000000000000000000-627ed8a6-c5a5-412b-90e1-a83c87d0497e	negative	Thanks for the non-answer. Ok, Ill tell it to some of the women in my class and see how it goes. Ommmmmm..... As a novice practitioner of yoga ,. I need to look towards my instructor/yogi for help in attaining the correct postures and contortions on my path towards enlightenment , and flexibility. Namaste'
1462381054378-0bbd86dd-1795-4f40-8b86-f336c6fe1ab7	neutral	As a male attending a yoga class with females, predominately, in the class where is a respectful place for me to do my moves and poses. I do not want to make any women uncomfortable if I am in the back row and they are bent over in front of me , with their legs spread. I don't care to be upfront either. Any help with my concern??
00004b000000000000000000000000-351ac5ea-e55d-428a-8ea2-0cf76af29fda	negative	Or the FBI and CIA making a false intelligence report about nuke in Iraq so it gives the license to US and nato to bomb innocent people
1459633959429-0a2c0dd2-bd42-44da-9223-c7ef9b5bce56	negative	Yeah, well, today Muslims butchered some more people, chopping off heads, unthinkable torture before killing them...the American way!
00003b000000000000000000000000-b98c3260-d6a9-4278-9588-b8f883682235	negative	so..if I come into your home and steal stuff...can I use the defense that it is okay since you were not as nice as some people said and that should make the theft of your property all right ??
00004n000000000000000000000000-4624d68f-c7b2-48d6-8a5d-8bf8e853302a	negative	Political correctness is killing this country!! All people are not equal!! They were born and die equal, but it's how they live in between that makes them unequal. We have become an anything goes society. Future generations will have to cope with the complex disorganization of society values.
1462289469598-071b621f-732d-4e38-8aa4-ddf1c3967f83	negative	lie, lie, lie....Lying Ted and Lying Hillary....
00002g000000000000000000000000-dc1f3297-36ea-4fae-880d-33e67b244858	neutral	What is one of Cruz's lies?
00002b000000000000000000000000-6a7b3b62-01d4-47b4-a4a4-18789f39c950	neutral	Oh he got yanked...that's why he wouldn't leave without her
00003b000000000000000000000000-61088fb2-b2d6-4f2e-b7a1-95d0b452ef8b	neutral	Good for you susan.
1460038596663-3c1bfa2b-fe64-4081-9ad8-db172526eb30	neutral	Wow.....I guess I will never fly Air India! The pilot should have been yanked and replaced. Airlines always have back up pilots on call. My nephew is a captain with American Airlines...and when he is on call he has to be able to get to the airport within 2 hours. It sounds like Air India is a very poorly run airline..Which would make me concerned about safety issues, among other things!
1459778569087-47ae6b21-13f8-4db1-adc8-d637f22863f5	negative	So you paid too much for a worthless degree(multiple ones actually) then you had a child; so it seems like you get to do as you please then complain about the consequences? I graduated with $50k  in student loans and I was making $15hr with NO benefits and managed to pay it all off in just over 3 years.....I worked odd jobs; paid every extra dime I had toward the balances and most importantly I DIDNT HAVE CHILDREN I CANT AFFORD!
00002b000000000000000000000000-b935c46a-9ba1-4a56-86d5-e9c285370ecb	negative	Oh shut up. So, only rich people should have children? We have a problem in this country. We burden people with crippling debt in order to receive an education and then we blame them for not getting an education when they are stuck in minimum wage jobs. Not everyone enters into high-paying fields. Should we take away their right to have children because they want to become nurses, teachers, caregivers instead of lawyers and hedgefund managers? Get your head our of your #$%$ and take a look around.
1460439125032-5238a826-14d0-4d2f-9fdf-dea84f402edf	neutral	Look at how Jennifer Gardner still talks highly of Ben Affleck, it's class, now after all these year Scarlett Johansson still sounds bitter. I'd bet even Mr Reynolds wouldn't say anything negative about her.
00004n000000000000000000000000-12d6c87d-3ece-4e3c-b495-581a6930ccb0	negative	OK, first off... Your post doesn't even make sense. Second, it's a joke, fella. Get that veggie removed and move on with life. Idiot.
00003n000000000000000000000000-5b48bcff-d9ec-408e-bf6a-0f9e912863c9	negative	History idiots like usual stupid Americans. Mohammad wen to the mountain already, it was outside Mecca.
00002n000000000000000000000000-63f068ab-b94b-4db4-be0d-3512e07b65bb	neutral	You beat me to the punch lol
00007g000000000000000000000000-a69623c7-44fe-4ab7-8129-f9e689af00b3	negative	@USERNAME Mohammad went to the mountain to drink a beer and then Proceed to have intercourse with a Goat.....I meant one of his wife's.
00005g000000000000000000000000-3a798bdd-d76f-4364-b6b2-169b2cb86924	negative	"Nope, I think not, Big ""Mo"" is too busy with his little friends to mess with mountains."
00003g000000000000000000000000-3fc644b9-c5b7-40df-b421-106c6fe44bfa	neutral	Bruce - no minimum balances required. We even get a nice big safe deposit box for $35 a year, quite a deal when I see the tiny ones others get for the same price. We've got a great deal with our bank. I make certain my money's in a place I trust, which treats its customers with respect. They've been great with us for many years now.
00005b000000000000000000000000-f34a6057-02fd-4241-a80c-177f04a53e63	neutral	Its only the big banks I see with those crazy minimums and charging to keep your money there. The local small banks the minimum is like 15 bucks
00006b000000000000000000000000-b4096ed3-dfa1-4883-81b2-ad1a665cfd9c	neutral	Bruce K, some banks waive all fees for people over 65 years of age. It sometimes pays to look at small, community banks and credit unions to find banks that won't nickel and dime you to death.
00003b000000000000000000000000-447c58c8-fb25-402c-81d2-7a897ba89c7e	neutral	Nothing.
1462048716310-1a393d79-38dc-4cdd-bd32-d07da63964cf	neutral	Sooo....no real story here
00002n000000000000000000000000-39594a1d-9c00-410a-bed7-6eb64bd1e6d0	neutral	None.
00006n000000000000000000000000-6d44da75-e61d-4ae6-b7e7-cf4eed9aa6c4	neutral	Troy: I'm a liberal and I have several guns. I also know how to use them and more importantly, when not to use them. The problem with a huge number of gun owners is that they have this fantasy that they will be able to magically become John McClane or Bryan Mills when they get a gun in their hand. They also don't secure them properly which is a major cause of these deaths.
00004g000000000000000000000000-9b334f28-b427-476f-88e7-ab8f68c6fe2d	neutral	Troy, I think the vast majority of liberals are pro-choice, not pro-abortion. Nobody really thinks abortions are good for their own sake, only that they are a better choice in some cases. I can even agree with them in that general concept, but I'd limit when abortions were allowed quite a bit.
00009g000000000000000000000000-505ed327-fe30-494b-ae58-a28efa766200	neutral	Steve, that's why teenage kids shouldn't own guns without their parents knowing full well they're responsible enough to handle them.
00003b000000000000000000000000-60a9db7a-7077-4fdf-95b4-17db957e7121	negative	The dems are pro abortion. How many have they killed? A lost more than a toddler with a gun.
00008g000000000000000000000000-371292eb-e136-4df1-bb62-6e5f6cfa90e8	neutral	Nick, I think the stereotype's you attempt to propagate in your second paragraph discredit the claims you make in the first one. I know scores, maybe even hundreds of gun owners and I've never once encountered the personality trait you describe outside of a handful of teenage kids playing video games who think they now understand weapons.
00002n000000000000000000000000-78ae75f8-0006-4257-9ba3-06b56ba2ee48	negative	Education on gun safety is far more important than just getting guns out of peoples' hands. It seems like the liberal left are hypocrites, screaming about sex education and reproductive choice, but when it comes to guns, their response is 'no guns' instead of gun safety education and gun choice.
00005g000000000000000000000000-696e4976-f545-451a-9e64-e604af7c1d36	negative	Democrats cannot win. With or without Clinton. 8 years of Obama, Pelosi, Reid, and the gang of creeps make them unelectable.
1460559983688-a70baddd-0572-4932-b69d-e3f9e778aca7	negative	With the Republicans in a bitter inner party battle... this election could have been an easy win for the Dems. But, they chose Hillary Clinton. What were you Dems THINKING !?
00004b000000000000000000000000-a7eb3955-4a9e-4f89-a76c-344aeb888ccb	negative	That Dems don't think for themselves is true. They just vote for anybody who staggers off the street who claims to be a Democrat. There is no crime major enough that Hillary can commit which would prevent most of them from blindly voting for her. Her tainted character and incompetence is no problem for the average Democrat. Obama proves they have low standards.
00007g000000000000000000000000-925fa51c-de1e-4b73-b4f1-83a3c35cd8e0	negative	They are probably saying the same thing about the GOP....who in the world would ever vote for Ted Cruz...the insane GOP candidate.
00006g000000000000000000000000-71d6671c-743b-4fdb-9c2f-0dc0d63137b2	negative	Dream on Glen. After the treasons left the WH in 2008 with country almost destroyed, Obama has done a remarkable job with the mess left for him but he did make one big mistake. He didn't bring Bush, Cheney and all their cronies that started the war based on a lie to justice. You people have short memories or you just watch too much FOX news.
00002b000000000000000000000000-86e9eb4f-f7e2-4115-a679-3a717454fb45	negative	Dems don't think...that's the problem
00003g000000000000000000000000-28ded3ae-f4ff-4cbe-9042-9df5260d88d6	positive	Scortch Dearth very well said and I agree
1459485588714-88bf7dd3-75f9-4d07-ace2-b019b65731c3	positive	Sounded like he was a bright and satisfied person. He will rest in peace especially since his hard earned money doesn't go to a high priced funeral home. Hopefully funerals are a thing of the past.
00002b000000000000000000000000-32646937-8838-4966-ae03-7b7873dbd43f	positive	God's going to save this one for himself, no doubt about it. He's the kind of guy you want to hang around with.
1460837576890-8c8a2bbe-2082-45e3-b377-1ddbcb2858d2	negative	"You had to reveal your position because no one would leave a message like that for no reason. Sorry but I am not naive enough to believe it was out of the blue. If by chance you supported whats in the law then a lot of us will be praying for you. Now Mathew Rodriguez wrote ""While hate is written into the law"", no it isn't. Just because we want to protect our children from perverts does not constitute hate, but common sense."
00004g000000000000000000000000-2619166d-a129-4ddb-8d84-0ee4ffeaf973	negative	"She has very short hair, from what I can see. I doubt that she was like, ""yeah so this one time me and my girlfriend.."" to a group of #$%$ church ladies. They made assumptions, and were terrible people. Whether the waitress was gay or straight, those woman are #$%$ for treating her that way."
00003b000000000000000000000000-ed503099-eccf-47c7-9a1e-13014fcdfcf8	negative	"Really?! Is your ""position"" to be heterosexual? Protection from perverts? I suggest you keep your kids away from your local born again pastors, they are the ones with their straying hands. Being gay does not make you a pervert, but being a Christian evidently makes you a bigot."
1460825104058-171531a3-f70a-409b-bcd7-0b5804df1b32	negative	The biggest sinners usually are the ones that rant the most. Acting holier-than-thou doesn't make you so. It makes you a hypocrite.The only man who walked this earth and could act holier than thou was Jesus and he did the opposite. The bible is man made and written by man-therefore flawed as man is.The only reason you told this person you'd pray for them was to make them feel belittled not because you are a true Christians that cares. For that you will be judged.
00008g000000000000000000000000-b65d7586-98a1-45b9-95be-b632d53215bc	neutral	jmj I have no idea how God will judge that's his choice. I just know what he says not to do.
00004b000000000000000000000000-7bd89198-f6ec-4fa9-b6be-16e3d4202a38	negative	So, are all of you proclaiming that God does NOT want us to help sinners by pointing out the error of their ways and trying to lead them to salvation? Keeping your mouth shut abut someone's sinning lifestyle equates to you condoning their sin and might be considered a sin itself.
00003b000000000000000000000000-9ff04fe6-bc2a-4704-9817-4983b6396af1	negative	alexis, the true Bible was also inspired by the Holy Spirit. The problem is that many non-Catholics and even a few Catholics think they have the right to have their own interpretation of Bible passages and just think they can judge others all the time. Those women are going to have to answer to God on day. Shame on them.
00006b000000000000000000000000-bee03368-44e6-4d62-b6e4-29a438e312f8	negative	Wize1- Very good post.
00007b000000000000000000000000-3621a0f4-b343-4b58-92e5-6c511478dc79	negative	Wize1, so you think God would be ok with them being callous.Don't bet on it. You cant compare it to a Health issue.
00003n000000000000000000000000-b8a8e401-d10c-45e6-8218-d0f3deae32a3	negative	Number one, faith(which is all you have) is not certainty or knowledge. It is belief in something that has no evidence to support it. Number two, Allah/Yaweh/God are all the same being. Don't be so ignorant.
00004g000000000000000000000000-8b6e5b1d-9fc7-416b-8b98-09bd6c73b919	negative	Deniers will go to HELL!!!!
00002b000000000000000000000000-025e137c-6b30-4699-b443-3872cfffe619	neutral	Sadly, I couldn't agree more. :/
00004n000000000000000000000000-d2073eaf-f160-48c0-80c7-5b8a717ea97c	neutral	I disagree with her world view. However, in today's post modern world it's refreshing to find people that have a firm belief (even a belief that there isn't a God).
00003n000000000000000000000000-e37a5a0a-c73f-42b6-aa8b-0545bd5f2fc3	negative	Give up your love for sodomy, then you can see clear.................
00007b000000000000000000000000-bcb92aa4-c153-4b7c-89e1-c6d95f33b453	negative	They can never be happy
00003g000000000000000000000000-ee6cb2c5-1241-46d5-af70-059e4b64c7a3	neutral	Did you read the article? He got two sons from a surrogate and planning to have one more. He got more than any heterosexual couples that I know including myself. I only have one and my husband and I are done having babies.
00002g000000000000000000000000-eed5268e-b10c-4109-82e5-b74e4b2a73b2	negative	He's got two biological kids, moron. Can't you read?
00004n000000000000000000000000-32ead353-55bd-47ad-b52d-fa3781188e4b	negative	She's Puerto Rican. The same one that now wants the USA to bail it out of a $75B deficit!
00007n000000000000000000000000-0b69f02d-b0ed-4ee1-be66-410e8f6b9d6f	negative	"Wow, the original post doesn't know capitalization and basic punctuation..something most 3rd graders have mastered, so you're worth listening to...the most recent post doesn't know how to spell ""racist"" and follows the narrative whitey is to blame for everything...hey, duamenk: people that were here before Europeans were enslaving and slaughtering each other before whitey ever set foot here...whitey came and kicked #$%$...then setup the greatest legal, political and economic system the world has ever known...tell the whole story."
00002n000000000000000000000000-33c1e49f-7cb9-44e7-bfea-7a1c6fe75360	negative	Maybe you need to F off too......remember the first amendment #$%$? Or is that right only yours?
00005b000000000000000000000000-ae61afc1-1c8c-4148-b6f6-34305745c117	negative	Here we go again, another crazy person talking about people of African descent.
00002b000000000000000000000000-5a1642b0-4bae-4bf8-89f4-2f429e1cf62e	neutral	the divide came when the reps refuse to vote on anything the president proposed..
00003g000000000000000000000000-feedafed-44d5-4b85-aab6-65c729644410	negative	A good president is one that can work with the opposition for the good of all the nations citizens, not be as obstinate as the opposition to the detriment of all. And since when is a partisan democrat Congress ramrodding a healthcare law down everyone's throats, that they didn't even read the damn thing, a good thing ? It's really just as bad as GW lying us into invading Iraq. By far, two of the worst presidents in US history, GW, and BO.
1460390988366-e656249e-4260-4bbc-9213-39c1603572a0	negative	The biggest mistake of Obama's presidency was being a great divider instead of a uniter, that and bailing out the fascist banking system in this country.
00002g000000000000000000000000-c86cc9dd-371b-4e55-940d-1b37a8e98e57	neutral	It is..it's rather uncomfortable feeling too...don't like it
00007n000000000000000000000000-62896a63-3850-4d86-9c20-2fe7dd9df6b6	neutral	Elvis had dr. written prescriptions for all his drugs too. Yet they contributed towards his death. Well that and the colon issues. Just because a dr. wrote the script doesn't mean you can od.
00005b000000000000000000000000-adc919bd-196e-4225-b681-99c626a4a289	neutral	Actually, it does say that he a problem with Percocet. Read it again.
00004n000000000000000000000000-0e3437d3-4a5d-4218-8e45-af7e51fe6719	neutral	did the story say he was addicted to them? I didnt read that
0000ab000000000000000000000000-9b309537-7dc9-4565-b84e-9ebfb640032b	negative	I could care less if he had a problem, Shane. I was responding to a comment that said the story didn't state he was addicted. Thanks for the life lesson though.
00008b000000000000000000000000-8b820a7e-3786-46fb-ba46-2a1a52d4503d	neutral	insinuation Jim...read between the lines
1461825819523-760a35de-79c4-4193-80d8-7563cfe75f89	neutral	That's sad... I had to take Percocet almost daily for five months after developing painful sciatica in my left leg which left me barely able to walk. The condition eventually went away and I ditched the Percocet. I never was addicted to it but I can see why many people do get addicted. It's a very powerful drug.
00006n000000000000000000000000-d63c5612-ef28-4eae-b1bc-2ef3d5654c5b	negative	@USERNAME what is so foolish for not taking RX pain killers. Do you have some sort of mental deficiency.
1461812407157-8f575d8f-a2cc-4a18-bec3-0e5bf7a6a37a	negative	Prescription Drugs found Lol, what further redundancy could come forth explaining the result of America's Crooked Politicians, and the Blight they have graced the American People With. - Washington D C- You should be ashamed of yourself for the Murder of 350,000 American Lives every year.
0000bb000000000000000000000000-2e1041ec-bd2f-4fe4-9469-9a0c254899d8	negative	they do. it's called 4-h, FFA, FHA, FBLA, fraternities/sororities. come on now, you know.
00003g000000000000000000000000-9416b107-6da9-4a1e-9a56-bfe479521c75	negative	They are allowed to form, EXCEPT for white groups. Reverse racism is quite politically correct. DUMP PC in 2016!
0000db000000000000000000000000-d07df9ff-46d5-4443-9af1-243ab8199c41	negative	stupid
00006b000000000000000000000000-0f4a0134-cb1f-4681-90d2-f0e05d5d84a8	neutral	But in this case, there clearly IS hate being spewed.
00002n000000000000000000000000-3d18458e-4389-41ea-9d29-55129aaf2a7e	neutral	They are allowed to form, at least at public universities.
00008g000000000000000000000000-315fc128-9bc6-4759-8628-0987e2bc5b1f	neutral	Depends how you define hate. If it just means white people who only want to associate with other whites, that's not necessarily hate. They may just prefer their own kind.
00004b000000000000000000000000-9e211948-114e-4df6-88ee-71d16def79b9	negative	Yeah but their looking for blk predators at night when some white women is being raped by a white guy. Do they just say he's white and that makes it alright.
0000eb000000000000000000000000-68e262f1-16e8-495d-bf63-342c78aefc66	neutral	Peter, I wasn't there, I just did 2 seconds of research about the person in question, Matthew Heimbach.
00009n000000000000000000000000-c9f29386-ceb4-4e1f-a2c8-17bc5def2666	neutral	I don't really mind racist people. Be whatever you want to be. And proud of what you are. I don't mind if you hate me for the rest of your life. I don't mind if your blood will boil to 1,000 F. But don't violate my right as a human being.
00007g000000000000000000000000-443e7173-2085-4430-b1e1-551b9b7cc62b	negative	FZ I guess you were there then... Could you share the minutes of the meetings?
00002b000000000000000000000000-a5ab825a-9557-4b1e-a8dd-596e1f8b5f8c	negative	The 90's - that was before South Africa, the most advanced economy on the entire continent, descended into anarchy, right?
00005b000000000000000000000000-0db1c596-6a7d-4782-8101-d7a6646aa932	negative	"Seems to me Africa was doing just fine by itself until Europeans decided that they were needed there to ""civilize"" the continent. Go take your white supremacist garbage and peddle it elsewhere."
00004b000000000000000000000000-07f4b62e-4039-4268-a9bb-b23cf25c04ea	negative	I'm pretty sure Zimbabwe is another fine example of what happens when you take power away from the builders, and hand it over to the takers. Sanctions are not needed for the natives to run things into the ground.
1460566700540-3ffa0f7c-09f7-432c-b200-da515030930f	negative	Here's that unacknowledged segment of the republican base again - the white nationalist vote. Last seen in South Africa in the 1990's.
00003b000000000000000000000000-14315b07-00ee-44df-a424-acc059650250	negative	"That ""most advanced economy on the entire continent"" went south once the USA announced sanctions on the apartheid government. Thanks for reminding us how your St. Reagan was the patron saint of racism."
00006b000000000000000000000000-3ef84314-b057-4e2a-9289-3995b39f5615	negative	Just fine? That's a joke. They were living in huts and butchering each other 10,000 years ago, and they're living in huts and butchering each other today. Sorry facts bother you so much. But I see what your real agenda is. Tell you what, if it makes you feel any better, you can pay my portion of the reparations.
00005g000000000000000000000000-c7984033-76f6-4a02-9914-b735aef8bceb	negative	NAACP,BET and BLM do not hang people or burn a cross in thier lawn
00004n000000000000000000000000-6b6a8d23-f442-44a7-8de6-4bcd7e314d06	positive	Excellent post...
00002b000000000000000000000000-7c95dba2-9e06-4ef6-b154-9da329bcfdad	positive	wow, some actual thinking instead of hatred. bravo!
1461166226483-2554264d-732f-493b-b7eb-a6d2fe2b1b38	neutral	If restrooms are being used for the purpose intended there is no problem. Make it so in public there is only one private room so only one person can use it at a time. problem solved
00003n000000000000000000000000-dc089b6b-501b-4a5d-8235-5b73f2047e6c	neutral	Reals
00002g000000000000000000000000-808e9a3f-98ee-4600-990e-d546794a03c7	negative	With a VERY LARGE P---y!
1462319244526-3da2dfac-e58b-4150-93a4-628f91338967	negative	I would be embarrassed seen with her she dresses nasty and walks like a Neanderthal ! She's one ugly ducking...
00003g000000000000000000000000-0e9d1f79-84bb-4ac6-ac07-415eb7636398	negative	jonh - LOL! No camel toe thank God
00002g000000000000000000000000-62521d3b-d3e9-481e-9830-c64735ec6c53	negative	All that Bible quoting only works if everyone who reads it also believes in it. As it so happens, I'm an atheist and am happy to be so having been told at the age of 10 that I was a sinner and would never be able to escape from the doom of hell.
00002g000000000000000000000000-e81478e0-4e9f-4843-9ce7-b9fed90ae57f	negative	exactly...its McDonalds fault they got so fat.
00005g000000000000000000000000-b3417e39-f234-40d6-bd7e-f85392568328	negative	Sukr, true. I remember when mcdonalds put that gun to my head and made me eat nothing but mcdoncalds and forced me not to exercise. Darn you!!!!
00003b000000000000000000000000-e1c9e8c2-de40-497a-8f77-031a04f5ddf5	neutral	check out Resource Based Economy
00002n000000000000000000000000-506c07cd-e08f-458c-a209-9e300feeea3b	neutral	You took the words right out of my mouth!
1461245848070-e149b607-7118-47ac-b33b-0638237a8f9b	negative	Minaj influential? In what? Bum implant sales maybe. Wasting oxygen definitely. NOTHING else though.
1459979300038-4854e7b0-67da-43de-8f53-2db3b8828f7a	negative	#$%$. What about the Doobie Brothers and the Moody Blues just to name a couple of bands that should have been inducted long ago. Why do they let all these hip-hop losers in anyway?
00004b000000000000000000000000-63f84c6c-7b35-46f6-84ba-2e8035fc7ccd	neutral	And Hawaii does have the Union Jack as part of its flag.
1459781712274-7b45fd02-a311-4f1e-82b8-c0fa9b5707a7	negative	By this heritage logic we should also recognize the British flag as they ruled before the revolutionary war. Why not fly that flag in our capitol as a nod to the past.
00003b000000000000000000000000-0f0f17dd-2358-4035-a028-9d9c860c65a8	neutral	The British have a statue of our U.S. President and General George Washington at Trafalgar square. They don't sully the name of their former opponents.
00005b000000000000000000000000-fd359386-893c-4e3c-a1f7-d62d040bd5a1	neutral	Hawaii has the Union Jack as its canton.
00003b000000000000000000000000-388193d0-e1a5-4a9a-823b-7a87e78bc7a7	negative	If she is this stupid in the first place I doubt she will be burdened with anything.
00002n000000000000000000000000-02ad858e-16ff-406c-b6ff-948a10c30fb1	negative	She was driving a Mercedes so she may yet wind up to be yet another case of afluenza. You know where the kids are so well off that they care not who they kill or maim, just so long as they get their 15 nanoseconds of fame.
00004b000000000000000000000000-7176b7cf-1abd-4d97-b7e6-1ee01d232de5	neutral	It's not just teens and young adults doing this sort of stupidity.
00005b000000000000000000000000-cba96170-6325-46e9-bb17-cd7e7112fe3e	negative	"Now what are her friends saying What are they saying? I'll tell you. ""Wow! You're in the news! How cool is that?"""
00006g000000000000000000000000-4f8c61e2-ed1e-4d8b-a567-4ff55e1c1371	negative	@USERNAME You can honestly kiss my very proud black #$%$! You're trying to hide the fact that you are with your brethren as long as you can stay in the background like the big Sissy you are.
1461761124280-aac6f750-9e98-4fd6-99b8-f37efbe7fe87	negative	Let me get this straight. The pathetic BLM & Black Panthers can have their protests, riots, etc. But because of their pitiful black privilege, they can get away with it. Blacks are just sorry.
00005b000000000000000000000000-e3851740-49e9-4ffd-9313-396dfc83b836	negative	@USERNAME let me straighten you out! BLM & Black Panthers never bombed a white church with little white girls like the klan?who's been around since the 19 century killing black people in the south! Hiding under the hoods were presidents senators doctors lawyer even police! Where's is it black panthers & BlM killing white people like the klan killed black people?
00003g000000000000000000000000-b5fdd287-db6b-43bc-98ae-6cb8441cc44b	negative	For every protest there is a counter protest, #$%$!! You're just mad because you missed a few meetings aren't you? Call up your leaders and make sure that you don't miss anymore White Trash!!! Strategy meetings.
00002n000000000000000000000000-0d0250ba-2b89-4e92-ae55-2a17b3f1a7d5	negative	How the #$%$ are black people to blame because white people did not show up to this rally? Please explain!
1461584099958-e7c14b2e-6189-4c13-87bc-917a4cb96d34	neutral	Very few kids are interested in getting their hands dirty unfortunately, they want to sit in a cube and shuffle electrons.
00003b000000000000000000000000-f360d735-561d-4ea2-a78b-331e0276461c	neutral	The topic of depression might have come up because she might have been asked what medications she was taking and maybe she's taking an antidepressant. When being treated by a doctor, the patient is usually asked to list the medications he/she is taking.
00007g000000000000000000000000-af585ce4-3cbf-4a11-8557-8f245aebd9b8	neutral	Every doctor has a checkbox for depression on their forms.
00006g000000000000000000000000-0c2446d7-eb1c-4f11-9cb9-5bfecccb1ece	neutral	Duh? Most doctors want to know about your physical and mental health issues!
00008g000000000000000000000000-6827b45e-6cd2-4d6b-ba8a-bdfcb2fd4f4f	neutral	He probably asked if she was on any medication, and she said antidepressants.
